sample_type,x1,x2,actual_swap_test_loss,reconstruction_score,reconstruction_fidelity,trash_z_expectation
anomaly,0.7201820478185345,0.3396206552908544,0.006591796875,0.027936300498703548,0.9720636995012965,0.9667711731070258
anomaly,0.3118062676782465,0.8225280310914034,0.015625,0.04096553654576329,0.9590344634542367,0.9302161871511939
anomaly,0.6502479429427244,0.3113819689497672,0.004638671875,0.018176597210165624,0.9818234027898344,0.9741767557317944
anomaly,0.7574700693145585,0.2129593085522089,0.015380859375,0.049937967561862195,0.9500620324381378,0.9316086461043366
anomaly,0.6113156474450805,0.27603864407978757,0.00537109375,0.016844475992584873,0.9831555240074151,0.9720396540178846
anomaly,0.8542526475237084,0.3994403094894802,0.014404296875,0.059024477665438835,0.9409755223345612,0.938736193141968
anomaly,0.646509932714727,0.3359446447445581,0.004150390625,0.015601361404757652,0.9843986385952423,0.9787429135248563
anomaly,0.8118884414436988,0.3468648777644957,0.01220703125,0.04992849214287731,0.9500715078571227,0.9452272392384375
anomaly,0.19064213533292945,0.7446286195283427,0.015869140625,0.05394020848298742,0.9460597915170126,0.9271527624580267
anomaly,0.6708518364038368,0.34553228282947324,0.004150390625,0.018484084372473175,0.9815159156275268,0.9765910254371485
anomaly,0.6075708625800771,0.22529388876291487,0.008544921875,0.022447481399037517,0.9775525186009625,0.9604663268569847
anomaly,0.21615268305275187,0.7455606020705712,0.015380859375,0.04825531111132797,0.951744688888672,0.9331669220565191
anomaly,0.30797299750141593,0.7904024933385868,0.013671875,0.036920946625790596,0.9630790533742094,0.9393552992187137
anomaly,0.6343323452033354,0.240493273239215,0.008544921875,0.023577848798477352,0.9764221512015226,0.9613037692272276
anomaly,0.7979469591648478,0.3092757953286133,0.0126953125,0.04930401972772003,0.95069598027228,0.9429809723041114
anomaly,0.7350684388557736,0.29865534272907274,0.0087890625,0.034716562405480045,0.96528343759452,0.9566143133545469
anomaly,0.7271558936066044,0.16844901389497002,0.0166015625,0.04951516915828069,0.9504848308417193,0.9254601187342691
anomaly,0.280979151054035,0.6688611218033977,0.0078125,0.028563086478088917,0.9714369135219111,0.9624550264373463
anomaly,0.7407063066375775,0.21338712569188112,0.014892578125,0.045950008115838936,0.9540499918841611,0.935636015836998
anomaly,0.2521729098424017,0.7428751563633481,0.0126953125,0.040604858859408566,0.9593951411405914,0.9417223862555751
anomaly,0.21212850258130356,0.7342571008243872,0.01513671875,0.048049035843051535,0.9519509641569485,0.934800571952682
anomaly,0.25189636290488016,0.6653748470146662,0.0087890625,0.03392611818959934,0.9660738818104007,0.9571443417373452
anomaly,0.226032462034697,0.7435087677138212,0.014892578125,0.045935572756152454,0.9540644272438475,0.9359225604916289
anomaly,0.19389159855866445,0.7034194275804306,0.014892578125,0.049654378954948064,0.9503456210450519,0.9366701244011769
anomaly,0.6436470051832479,0.22740033755244438,0.0087890625,0.026453494795956933,0.9735465052040431,0.95680161876554
anomaly,0.3436233413269485,0.6515590104223157,0.00439453125,0.01739653370568761,0.9826034662943124,0.9755809411343584
anomaly,0.8385807090347578,0.24970671352069906,0.018798828125,0.06773835095652392,0.9322616490434761,0.9183980251475218
anomaly,0.6805714741556019,0.16649135533266152,0.015380859375,0.04085084314288945,0.9591491568571106,0.9337311134645615
anomaly,0.31946461030887796,0.680886204837518,0.00634765625,0.0231514866500947,0.9768485133499053,0.9670065984191196
anomaly,0.20788110822647332,0.7271232722933971,0.01513671875,0.04834912347231479,0.9516508765276852,0.935342794169013
anomaly,0.6429452326793363,0.2593402236071946,0.007080078125,0.022470840568369566,0.9775291594316304,0.9646483455977225
anomaly,0.763064691566053,0.3222790737054089,0.00927734375,0.039030961111733875,0.9609690388882661,0.9543653528920051
anomaly,0.1951082914534349,0.7530747396374985,0.01611328125,0.05371321780418714,0.9462867821958129,0.926302088626765
anomaly,0.792125899595655,0.35770426871083294,0.01025390625,0.04361697003492837,0.9563830299650716,0.9522828147452448
anomaly,0.2678070458666435,0.6542090177187172,0.008056640625,0.03000138854949652,0.9699986114505035,0.9622331217064177
anomaly,0.32350143293918954,0.7151487664233936,0.008544921875,0.025766291843763667,0.9742337081562363,0.9607489265383429
anomaly,0.6501884396703408,0.32708325967393886,0.004150390625,0.016820333653076558,0.9831796663469234,0.9768437857589396
anomaly,0.279373072598026,0.6452247464893377,0.0068359375,0.02722281566906737,0.9727771843309326,0.965872259978624
anomaly,0.33871781773319753,0.7200496865245778,0.00830078125,0.02419812202051097,0.975801877979489,0.9618616134558903
anomaly,0.31630550444403815,0.6681962382484811,0.00634765625,0.02258994733404296,0.977410052665957,0.9687616110397593
anomaly,0.370700671845662,0.6896203862257027,0.00537109375,0.017329083283869506,0.9826709167161305,0.9722563689304724
anomaly,0.2777670501933309,0.7175037990849694,0.01025390625,0.033317927895401334,0.9666820721045987,0.9524958474763523
anomaly,0.2635497675702536,0.6278686068996026,0.007080078125,0.029265685805437203,0.9707343141945628,0.965066873337087
anomaly,0.23408096117788207,0.7557121145032273,0.01513671875,0.04553844358736425,0.9544615564126357,0.9347853111899035
anomaly,0.21421859405536858,0.7909769228962454,0.018310546875,0.053636048029243266,0.9463639519707567,0.9211271157651595
anomaly,0.7388708526525983,0.3569754427355213,0.007080078125,0.030623092179076106,0.9693769078209239,0.9652722557736159
anomaly,0.21884930601676073,0.6905237932497215,0.01220703125,0.0428515989195275,0.9571484010804725,0.9452891109007817
anomaly,0.27202465760992,0.7240423570633494,0.0107421875,0.034986030059264595,0.9650139699407354,0.9499787135405888
anomaly,0.2526397826779429,0.5751723442990533,0.00634765625,0.029405687068864594,0.9705943129311354,0.9680857604837868
anomaly,0.7013058103728788,0.3638434956614528,0.004638671875,0.022477945288233103,0.9775220547117669,0.9738259196357166
anomaly,0.7286427699530404,0.16320893258289493,0.017578125,0.050656674405331725,0.9493433255946683,0.9234879122138703
anomaly,0.18855921827090044,0.6308048296207389,0.01171875,0.04664090565386381,0.9533590943461362,0.9466771096242032
anomaly,0.767730644832169,0.22634767174035736,0.015380859375,0.05068394852047298,0.949316051479527,0.9326437886724281
anomaly,0.39529713621701934,0.7152713596492654,0.00634765625,0.017541337459783146,0.9824586625402169,0.9693960669568669
anomaly,0.6629996230764449,0.18455568210236764,0.0126953125,0.035227329670881824,0.9647726703291182,0.942101379018456
anomaly,0.1658014275893427,0.7253950138718146,0.01708984375,0.05837240116162423,0.9416275988383758,0.9247652342566772
anomaly,0.7428961699577139,0.18277634093695788,0.01611328125,0.050815353951296216,0.9491846460487038,0.9263908142377583
anomaly,0.5943835320889116,0.2926668032768881,0.004150390625,0.013522130393157528,0.9864778696068425,0.9770159619925409
anomaly,0.2907133787418829,0.7472294100915755,0.01123046875,0.03422984741592183,0.9657701525840782,0.9479992144678001
anomaly,0.6649823401400392,0.2542809153555123,0.008544921875,0.026262414319373262,0.9737375856806267,0.9603218626541618
anomaly,0.19991795881213248,0.7279305675418473,0.015380859375,0.05024820675969166,0.9497517932403083,0.9332069087493117
anomaly,0.6901481194560384,0.36818242041219285,0.004150390625,0.02016703525188346,0.9798329647481165,0.9763861469713732
anomaly,0.2724852841253256,0.651963252777806,0.007568359375,0.028954508253703493,0.9710454917462965,0.9635156381213804
anomaly,0.24974258709071095,0.7935354226873613,0.015625,0.04693688728309997,0.9530631127169,0.9280530246220491
anomaly,0.23099730802537183,0.6718641747864238,0.010498046875,0.038805003473721844,0.9611949965262782,0.9514107506385636
anomaly,0.6573656225129917,0.22142052606547938,0.009765625,0.02918942100483435,0.9708105789951657,0.9533148930231304
anomaly,0.7035113327521068,0.112943738328801,0.021240234375,0.0540519987576622,0.9459480012423378,0.9113955400406213
anomaly,0.7910437386941458,0.3950765399970271,0.0087890625,0.040869825337034205,0.9591301746629658,0.9569923767081459
anomaly,0.3277287395966447,0.6402453571902557,0.00439453125,0.01883385842117069,0.9811661415788293,0.9749781267395293
anomaly,0.30336654328854046,0.7210267935063026,0.0087890625,0.029386861960442157,0.9706131380395578,0.9562655330825445
anomaly,0.32544149031551545,0.6714535587864046,0.00634765625,0.021481624088362516,0.9785183759116375,0.9696259999386444
anomaly,0.3457143094207107,0.6702818662800156,0.005126953125,0.018587487613689224,0.9814125123863108,0.972749480545732
anomaly,0.737663377485901,0.2673052704515363,0.010986328125,0.03857993704214391,0.9614200629578561,0.9495911992473368
anomaly,0.888447194368895,0.30237450955137485,0.02001953125,0.07843439066089708,0.9215656093391029,0.9128927929479848
anomaly,0.2111425343106858,0.6849648065935994,0.012451171875,0.04420702770233609,0.9557929722976639,0.9444180947215439
anomaly,0.1750597125615132,0.669194076828669,0.014892578125,0.0520911330448971,0.9479088669551029,0.937597273822985
anomaly,0.250857687329899,0.6479463458216655,0.008544921875,0.033007311013826035,0.966992688986174,0.9596110375467414
anomaly,0.6689329780551065,0.1975961209690389,0.01220703125,0.03425501986783108,0.9657449801321689,0.9449965898621083
anomaly,0.8001847796703245,0.2745114255778698,0.014892578125,0.05349995688080467,0.9465000431191953,0.9354546064295581
anomaly,0.3026261821741186,0.7794116387796572,0.012939453125,0.03625610660016598,0.963743893399834,0.9416062743353629
anomaly,0.7223509788706071,0.18151746661436036,0.015380859375,0.046498161134265525,0.9535018388657345,0.930488308188196
anomaly,0.19790760910834482,0.663048813245356,0.01220703125,0.04593777396581944,0.9540622260341806,0.9446963578890706
anomaly,0.3025385588722906,0.6619817758136,0.00634765625,0.024310342945270125,0.9756896570547299,0.9675128355016924
anomaly,0.3321472557586005,0.8069651320290387,0.014404296875,0.035988706803106174,0.9640112931968938,0.93796934380445
anomaly,0.5826619061767092,0.13538115204345924,0.014892578125,0.03383438019013263,0.9661656198098674,0.935416830726973
anomaly,0.7012216683205426,0.3514410085810448,0.00537109375,0.023322263328742543,0.9766777366712575,0.9721920375325924
anomaly,0.20333736095349889,0.6890871163016427,0.0126953125,0.0463329923596445,0.9536670076403555,0.9417391744220576
anomaly,0.8245624386923784,0.27947427596174895,0.015625,0.060013314558438835,0.9399866854415612,0.9294148588128746
anomaly,0.2758406489344939,0.6163669569778308,0.00634765625,0.026257460564097168,0.9737425394359028,0.9689883056763774
anomaly,0.7174710878849089,0.25398732939350716,0.010498046875,0.035780879185775105,0.9642191208142249,0.9508682530952831
anomaly,0.6847391148870126,0.16463297504903113,0.015380859375,0.04186363601621634,0.9581363639837837,0.9324313144165208
anomaly,0.6615897469024751,0.24068446804771518,0.0087890625,0.02736930373976887,0.9726306962602311,0.9575907650294863
anomaly,0.37878502197054476,0.7597988943340671,0.0087890625,0.02433590737454594,0.9756640926254541,0.9569639407151108
anomaly,0.7468709958950195,0.3351868726939864,0.008544921875,0.03409493302926336,0.9659050669707366,0.9603007983156434
anomaly,0.24866181456689979,0.7111713702180327,0.01123046875,0.038214293986436165,0.9617857060135638,0.9480040996321162
anomaly,0.7094904374717261,0.20349232550784818,0.013671875,0.04068375150601544,0.9593162484939846,0.9394860688463597
anomaly,0.6391859264377744,0.1714333599110443,0.012939453125,0.03381944322765973,0.9661805567723403,0.9414555991223457
anomaly,0.646370919653851,0.31426340915605055,0.00439453125,0.017380672980653267,0.9826193270193467,0.9752160347580998
anomaly,0.7711377963574,0.22577187838397011,0.015380859375,0.05162008997517853,0.9483799100248215,0.9316349664758846
anomaly,0.7843762392415475,0.20721832497500403,0.017578125,0.057562986094578994,0.942437013905421,0.9232084934554712
anomaly,0.33011647723491816,0.6605043299674649,0.00537109375,0.01993943280793531,0.9800605671920647,0.9721955013551374
anomaly,0.25648159932543435,0.631337437951873,0.0078125,0.030888811727518117,0.9691111882724819,0.9631229309141301
anomaly,0.672738483978206,0.32063412748523223,0.00537109375,0.02077534430911787,0.9792246556908821,0.9724010336803944
anomaly,0.22069305628374825,0.7754396057627412,0.015869140625,0.050471989492534064,0.9495280105074659,0.9267870713276092
anomaly,0.27798629334748326,0.8510699104328345,0.019287109375,0.05033509008702264,0.9496649099129774,0.9153729876083803
anomaly,0.749977735859624,0.4366956095756123,0.006103515625,0.02884617516246568,0.9711538248375343,0.9704654465234915
anomaly,0.6930134607488045,0.2932876365594163,0.00732421875,0.026788829040888307,0.9732111709591117,0.9639773766622243
anomaly,0.28281051048394085,0.6405588943984706,0.00634765625,0.026295149060243994,0.973704850939756,0.9672058444554003
anomaly,0.2763209874785017,0.7171807995453019,0.01025390625,0.03354367546234138,0.9664563245376586,0.9522926565720142
anomaly,0.7578575003301182,0.18138037214443803,0.017578125,0.054547245679920975,0.945452754320079,0.9224636388605132
anomaly,0.3023523229651436,0.6234042954602315,0.0048828125,0.02182687527681826,0.9781731247231817,0.9730996111293535
anomaly,0.6727593593526263,0.3213756254551594,0.00537109375,0.020715265947324757,0.9792847340526752,0.9725222474008006
anomaly,0.2247803862201785,0.67088917066459,0.0107421875,0.04011808854943999,0.95988191145056,0.9501169926659278
anomaly,0.3017001333433296,0.7589105417721722,0.01171875,0.033846277302718164,0.9661537226972818,0.9469268035625282
anomaly,0.7566294149899258,0.2329790300916666,0.014892578125,0.04709634195496326,0.9529036580450367,0.9370686540547202
anomaly,0.728153321125127,0.2968475095608683,0.0087890625,0.03339220254335851,0.9666077974566415,0.957762394377638
anomaly,0.3196824854855369,0.662023510917396,0.006103515625,0.021595517425214372,0.9784044825747856,0.9703404946318275
anomaly,0.260595496866622,0.6666790584081368,0.0087890625,0.032268175495792306,0.9677318245042077,0.9587673098516759
anomaly,0.7499159897527871,0.15528805427232772,0.019287109375,0.05670928412896492,0.9432907158710351,0.9161761214520453
anomaly,0.2255278778031145,0.7507445217644313,0.01513671875,0.046779175829158026,0.953220824170842,0.934093095912938
anomaly,0.6400136388588253,0.3051103273983935,0.00439453125,0.01735191114032697,0.982648088859673,0.974426005237685
anomaly,0.24046368983463035,0.7829264434863272,0.015625,0.04737723480398359,0.9526227651960164,0.9290950370193377
anomaly,0.6964173844373406,0.3031394452428955,0.007080078125,0.026458158240020513,0.9735418417599795,0.9652356311104541
anomaly,0.699094134920567,0.1646751902871601,0.015625,0.044461362536429294,0.9555386374635707,0.9298679049147065
anomaly,0.3514478475921675,0.6552642823506677,0.00439453125,0.01665682376891975,0.9833431762310803,0.9760461558680062
anomaly,0.7135475022454749,0.15216645604044926,0.017578125,0.049283455994003966,0.950716544005996,0.9230393016932639
anomaly,0.6435226672948261,0.29482957015324585,0.00537109375,0.018794932475515003,0.981205067524485,0.9720317006378459
anomaly,0.703644908887763,0.26691973019045223,0.0087890625,0.03155296320562939,0.9684470367943706,0.9565255813837626
anomaly,0.6454996758480611,0.1469729963608078,0.015380859375,0.03860341193245631,0.9613965880675437,0.9327264708750197
anomaly,0.27839493715630514,0.730755807629693,0.010986328125,0.03453374373656348,0.9654662562634365,0.9496755435873073
anomaly,0.6823588326193262,0.3327395023521074,0.005126953125,0.021370666225063006,0.978629333774937,0.9727823421894051
anomaly,0.3212310133474824,0.6629665673100503,0.006103515625,0.02143389548661767,0.9785661045133823,0.9704273546525242
anomaly,0.28610397743782584,0.6714642953150147,0.0078125,0.027841342991879126,0.9721586570081209,0.9629738287083246
anomaly,0.6391785805472492,0.32346105344193676,0.004150390625,0.015628208634667295,0.9843717913653327,0.9777270712144857
anomaly,0.26869131150294134,0.6336547416359529,0.007080078125,0.028565111084252304,0.9714348889157477,0.9653697557194993
anomaly,0.6560307339548476,0.3169992290722713,0.00439453125,0.018511966614132125,0.9814880333858679,0.9743339075650186
anomaly,0.2526498576473635,0.6920889620011503,0.01025390625,0.03578489259093853,0.9642151074090615,0.9526132457124112
anomaly,0.30110778023296886,0.708060759035771,0.0087890625,0.02846293937262101,0.971537060627379,0.9586726230383893
anomaly,0.20176835821768646,0.6778180328278278,0.012451171875,0.04592815210469414,0.9540718478953059,0.9433041948618666
anomaly,0.7039113251454079,0.3196476657557065,0.006591796875,0.026365709416562355,0.9736342905834376,0.9667740629511168
anomaly,0.6622476019524133,0.35207428739535374,0.004150390625,0.016674503728367207,0.9833254962716328,0.9788379512439799
anomaly,0.29325533415756155,0.6925883826245661,0.008544921875,0.028338789972334855,0.9716612100276651,0.9604162814658644
anomaly,0.214762653226237,0.7413168644651341,0.015380859375,0.048141330805516636,0.9518586691944834,0.9338257215975566
anomaly,0.7159927186410875,0.3392412706059238,0.00634765625,0.027114166737748246,0.9728858332622518,0.9675623203453017
anomaly,0.2060876496463383,0.6274521796742752,0.01025390625,0.04207618923064682,0.9579238107693532,0.9517230481980843
anomaly,0.7862688239774407,0.25977650983707123,0.014892578125,0.051368050606611426,0.9486319493933886,0.9359974424285107
anomaly,0.3011496807028686,0.7231540659161686,0.0087890625,0.02995525957424483,0.9700447404257552,0.9554217083979579
anomaly,0.7972374344191488,0.23110019483431282,0.01611328125,0.057866255575499626,0.9421337444245004,0.9260702539269006
anomaly,0.23145535372935488,0.8068759055139128,0.018310546875,0.05212761407512312,0.9478723859248769,0.9204131684914367
